team_id,time,packet_id,lat,lon,sat,temp,humidity,alt_baro,acc_x,acc_y,acc_z,heading,pm1_0,pm2_5,pm10,voltage,current,watt,battery_percent,status
14,11.0,110.0,18.124084,98.124298,10.0,27.4,69.5,775.7,-99.947,10.718,1029.858,110.0,10.0,25.0,45.0,4.189,106.089,0.444,98.0,1.0
14,11.1,111.0,18.12409,98.124306,11.0,27.4,69.5,778.2,-99.111,5.091,1027.629,111.0,11.0,26.0,46.0,4.189,106.832,0.448,98.0,1.0
14,11.2,112.0,18.124096,98.124313,12.0,27.39,69.5,780.8,-97.265,-0.561,1022.882,112.0,12.0,27.0,47.0,4.189,107.609,0.451,98.0,1.0
14,11.3,113.0,18.124102,98.124321,13.0,27.38,69.5,783.3,-94.427,-6.211,1016.05,113.0,13.0,28.0,48.0,4.189,108.417,0.454,98.0,1.0
14,11.4,114.0,18.124107,98.124329,14.0,27.38,69.5,785.8,-90.627,-11.83,1007.756,114.0,14.0,29.0,49.0,4.189,109.255,0.458,98.0,1.0
14,11.5,115.0,18.124113,98.124336,10.0,27.37,69.6,788.3,-85.903,-17.39,998.756,115.0,15.0,30.0,50.0,4.188,110.12,0.461,98.0,1.0
14,11.6,116.0,18.124119,98.124344,11.0,27.36,69.6,790.8,-80.304,-22.862,989.869,116.0,16.0,31.0,51.0,4.188,111.01,0.465,98.0,1.0
14,11.7,117.0,18.124125,98.124352,12.0,27.36,69.6,793.4,-73.886,-28.221,981.905,117.0,17.0,32.0,52.0,4.188,111.924,0.469,98.0,1.0
14,11.8,118.0,18.12413,98.124359,13.0,27.35,69.6,795.9,-66.715,-33.438,975.589,118.0,18.0,33.0,53.0,4.188,112.858,0.473,98.0,1.0
14,11.9,119.0,18.124136,98.124367,14.0,27.34,69.6,798.4,-58.864,-38.489,971.498,119.0,19.0,34.0,54.0,4.188,113.81,0.477,98.0,1.0
14,12.0,120.0,18.124142,98.124374,10.0,27.33,69.7,801.0,-50.413,-43.347,970.003,120.0,10.0,20.0,35.0,4.188,114.778,0.481,98.0,1.0
14,12.1,121.0,18.124147,98.124382,11.0,27.33,69.7,803.5,-41.448,-47.988,971.241,121.0,11.0,21.0,36.0,4.188,115.759,0.485,98.0,1.0
14,12.2,122.0,18.124153,98.12439,12.0,27.32,69.7,806.0,-32.061,-52.39,975.1,122.0,12.0,22.0,37.0,4.188,116.751,0.489,98.0,1.0
14,12.3,123.0,18.124159,98.124397,13.0,27.31,69.7,808.5,-22.347,-56.53,981.227,123.0,13.0,23.0,38.0,4.188,117.751,0.493,98.0,1.0
14,12.4,124.0,18.124165,98.124405,14.0,27.3,69.7,811.0,-12.405,-60.388,989.065,124.0,14.0,24.0,39.0,4.188,118.757,0.497,98.0,1.0
14,12.5,125.0,18.12417,98.124413,10.0,27.3,69.8,813.6,-2.337,-63.943,997.898,125.0,15.0,25.0,40.0,4.187,119.766,0.502,98.0,1.0
14,12.6,126.0,18.124176,98.12442,11.0,27.29,69.8,816.1,7.755,-67.18,1006.924,126.0,16.0,26.0,41.0,4.187,120.776,0.506,98.0,1.0
14,12.7,127.0,18.124182,98.124428,12.0,27.28,69.8,818.6,17.768,-70.081,1015.318,127.0,17.0,27.0,42.0,4.187,121.784,0.51,98.0,1.0
14,12.8,128.0,18.124187,98.124435,13.0,27.27,69.8,821.1,27.6,-72.631,1022.317,128.0,18.0,28.0,43.0,4.187,122.787,0.514,98.0,1.0
14,12.9,129.0,18.124193,98.124443,14.0,27.26,69.8,823.7,37.15,-74.819,1027.283,129.0,19.0,29.0,44.0,4.187,123.783,0.518,98.0,1.0
14,13.0,130.0,18.124199,98.124451,10.0,27.25,69.8,826.2,46.322,-76.633,1029.763,130.0,10.0,30.0,45.0,4.187,124.77,0.522,98.0,1.0
14,13.1,131.0,18.124205,98.124458,11.0,27.24,69.8,828.7,55.022,-78.063,1029.531,131.0,11.0,31.0,46.0,4.187,125.744,0.526,98.0,1.0
14,13.2,132.0,18.12421,98.124466,12.0,27.24,69.8,831.2,63.161,-79.104,1026.609,132.0,12.0,32.0,47.0,4.187,126.704,0.53,98.0,1.0
14,13.4,133.0,18.124216,98.124474,13.0,27.23,69.9,833.8,70.656,-79.75,1021.262,133.0,13.0,33.0,48.0,4.187,127.647,0.534,98.0,1.0
14,13.5,134.0,18.124222,98.124481,14.0,27.22,69.9,836.3,77.431,-79.997,1013.978,134.0,14.0,34.0,49.0,4.187,128.57,0.538,98.0,1.0
14,13.6,135.0,18.124228,98.124489,10.0,27.21,69.9,838.8,83.417,-79.845,1005.421,135.0,15.0,20.0,50.0,4.186,129.471,0.542,98.0,1.0
14,13.7,136.0,18.124233,98.124496,11.0,27.2,69.9,841.4,88.553,-79.293,996.37,136.0,16.0,21.0,51.0,4.186,130.348,0.546,98.0,1.0
14,13.8,137.0,18.124239,98.124504,12.0,27.19,69.9,843.9,92.786,-78.346,987.65,137.0,17.0,22.0,52.0,4.186,131.199,0.549,98.0,1.0
14,13.9,138.0,18.124245,98.124512,13.0,27.18,69.9,846.4,96.073,-77.007,980.054,138.0,18.0,23.0,53.0,4.186,132.021,0.553,98.0,1.0
14,14.0,139.0,18.12425,98.124519,14.0,27.17,69.9,848.9,98.381,-75.283,974.276,139.0,19.0,24.0,54.0,4.186,132.813,0.556,98.0,1.0
14,14.1,140.0,18.124256,98.124527,10.0,27.16,69.9,851.5,99.687,-73.183,970.842,140.0,10.0,25.0,35.0,4.186,133.571,0.559,98.0,1.0
14,14.2,141.0,18.124262,98.124535,11.0,27.15,69.9,854.0,99.976,-70.717,970.064,141.0,11.0,26.0,36.0,4.186,134.296,0.562,98.0,1.0
14,14.3,142.0,18.124268,98.124542,12.0,27.14,69.9,856.5,99.247,-67.898,972.014,142.0,12.0,27.0,37.0,4.186,134.983,0.565,98.0,1.0
14,14.4,143.0,18.124273,98.12455,13.0,27.13,70.0,859.0,97.505,-64.74,976.513,143.0,13.0,28.0,38.0,4.186,135.633,0.568,98.0,1.0
14,14.5,144.0,18.124279,98.124557,14.0,27.12,70.0,861.5,94.77,-61.258,983.153,144.0,14.0,29.0,39.0,4.186,136.243,0.57,98.0,1.0
14,14.6,145.0,18.124285,98.124565,10.0,27.11,70.0,864.1,91.07,-57.471,991.327,145.0,15.0,30.0,40.0,4.185,136.811,0.573,98.0,1.0
14,14.7,146.0,18.12429,98.124573,11.0,27.1,70.0,866.6,86.44,-53.396,1000.291,146.0,16.0,31.0,41.0,4.185,137.337,0.575,98.0,1.0
14,14.8,147.0,18.124296,98.12458,12.0,27.09,70.0,869.1,80.93,-49.054,1009.229,147.0,17.0,32.0,42.0,4.185,137.818,0.577,98.0,1.0
14,14.9,148.0,18.124302,98.124588,13.0,27.08,70.0,871.7,74.595,-44.467,1017.326,148.0,18.0,33.0,43.0,4.185,138.254,0.579,98.0,1.0
14,15.0,149.0,18.124308,98.124596,14.0,27.07,70.0,874.2,67.5,-39.658,1023.844,149.0,19.0,34.0,44.0,4.185,138.643,0.58,98.0,1.0
14,15.1,150.0,18.124313,98.124603,10.0,27.06,70.0,876.7,59.717,-34.651,1028.19,150.0,10.0,20.0,45.0,4.185,138.985,0.582,98.0,1.0
14,15.2,151.0,18.124319,98.124611,11.0,27.05,70.0,879.2,51.325,-29.471,1029.968,151.0,11.0,21.0,46.0,4.185,139.278,0.583,98.0,1.0
14,15.3,152.0,18.124325,98.124619,12.0,27.04,70.0,881.8,42.41,-24.144,1029.015,152.0,12.0,22.0,47.0,4.185,139.522,0.584,98.0,1.0
14,15.4,153.0,18.124331,98.124626,13.0,27.03,70.0,884.3,33.062,-18.695,1025.419,153.0,13.0,23.0,48.0,4.185,139.717,0.585,98.0,1.0
14,15.5,154.0,18.124336,98.124634,14.0,27.02,70.0,886.8,23.378,-13.154,1019.507,154.0,14.0,24.0,49.0,4.185,139.861,0.585,98.0,1.0
14,15.6,155.0,18.124342,98.124641,10.0,27.01,70.0,889.3,13.455,-7.547,1011.818,155.0,15.0,25.0,50.0,4.184,139.954,0.586,98.0,1.0
14,15.7,156.0,18.124348,98.124649,11.0,27.0,70.0,891.8,3.396,-1.902,1003.051,156.0,16.0,26.0,51.0,4.184,139.997,0.586,98.0,1.0
14,15.8,157.0,18.124353,98.124657,12.0,26.99,70.0,894.4,-6.699,3.753,994.007,157.0,17.0,27.0,52.0,4.184,139.989,0.586,98.0,1.0
14,15.9,158.0,18.124359,98.124664,13.0,26.98,70.0,896.9,-16.725,9.388,985.509,158.0,18.0,28.0,53.0,4.184,139.929,0.585,98.0,1.0
14,16.0,159.0,18.124365,98.124672,14.0,26.97,70.0,899.4,-26.58,14.977,978.331,159.0,19.0,29.0,54.0,4.184,139.819,0.585,98.0,1.0
14,16.1,160.0,18.124371,98.12468,10.0,26.96,70.0,901.9,-36.165,20.491,973.128,160.0,10.0,30.0,35.0,4.184,139.659,0.584,98.0,1.0
14,16.2,161.0,18.124376,98.124687,11.0,26.95,70.0,904.5,-45.381,25.903,970.372,161.0,11.0,31.0,36.0,4.184,139.448,0.583,98.0,1.0
